paper_id,verdict,rationale,confidence
10.1001/jamanetworkopen.2025.0728,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26442/00403660.2023.08.202349,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29296/25877305-2024-05-12,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.31089/978-5-6042929-2-1-2021-1-54-58,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29001/2073-8552-2023-655,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21802/artm.2023.2.26.14,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29081/gsjesh.2024.25.2.7,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.31655/2307-3373-2022-1-2-27-34,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.30841/2786-720x.1.2024.300442,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26442/00403660.2023.12.202523,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32000/2072-1757-2022-7-140-145,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32592/ircmj.2023.25.4.2080,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32782/2226-2008-2024-3-6,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32902/2663-0338-2023-1-20-24,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32782/2522-1795.2023.14.9,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.33590/respiramj/93u1v2yd,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32782/2522-1795.2024.18.13,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fimmu.2025.1698271,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32782/2522-1795.2024.18.3.4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fspor.2026.1797346,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmed.2026.1809451,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fpubh.2025.1688592,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines13092267,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fneur.2024.1419134,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijerph20156513,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/healthcare14121630,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fphys.2023.1219252,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.35278/2664-0767.2(54).2024.321582,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.36425/rehab90576,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/metabo16080594,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.36106/paripex/8204857,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm14228193,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.36740/wlek202105110,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.37506/brrffb35,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4103/ipj.ipj_234_23,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4081/ejtm.2022.10698,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5114/areh.2022.119900,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.38025/2078-1962-2024-23-2-7-16,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.56936/18290825-2.v19.2025-82,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5960/dzsm.2023.570,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.61919/mjxane13,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3897/pharmacia.69.e82596,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.08.25.26361319,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.70135/seejph.vi.2132,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.52935,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7326/annals-25-03959,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7326/annals-25-04883,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5114/reum/172575,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.cyto.2024.156688,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2025.01.31.25321501,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12998/wjcc.v11.i33.7987,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2196/36836,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fncir.2025.1538821,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.47197/retos.v56.100722,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.47739/2379-9501.neurodegenerativedisorders.1032,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.gore.2025.101682,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ijporl.2024.112076,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.intimp.2026.116630,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jadohealth.2025.01.026,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.lanepe.2022.100485,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ajrccm/aamag162.384,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ajrccm/aamag162.4236,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/eurpub/ckae144.1317,favors_control,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1097/hcr.0000000000000862,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1097/md.0000000000036818,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2025.03.04.25323101,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s43168-026-00587-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0296707,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14218/fim.2026.00001,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.15829/1560-4071-2022-4827,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21203/rs.3.rs-440909/v1,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21926/obm.transplant.2303193,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2196/91829,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29011/2688-996x.001043,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.31363/2313-7053-2025-4-2-1202,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.33273/2663-9726-2021-55-2-17-29,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmolb.2025.1582967,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fresc.2025.1633466,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/app12084084,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines14081872,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/covid4090098,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/diagnostics13101755,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jpm13020182,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/medicina61122214,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/v13101904,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.33925/1683-3759-2021-26-4-301-307,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4103/0970-2113.341091,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4103/tjem.tjem_363_22,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.48550/arxiv.2310.09446,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.54905/disssi/v26i123/ms157e2161,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.01.06.26343459,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.02.20.26346719,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7189/jogh.16.04164,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.48591,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.eclinm.2024.102787,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofae631.2200,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s40560-023-00669-0,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.27296,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.29507,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s00005-023-00672-1,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s11481-025-10247-w,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s15010-025-02505-z,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s15010-025-02648-z,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbih.2022.100513,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.csbj.2023.12.045,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ijid.2026.108435,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41440-023-01501-w,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofad686,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2023.02.13.23285855,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmjopen-2022-067611,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmjopen-2022-069247,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12879-023-08057-7,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12890-025-03659-0,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2147/ijgm.s367273,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2147/ijgm.s406571,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fcvm.2022.916156,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2024.02.02.24302227,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.cdnut.2024.103760,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.eclinm.2024.102517,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jinf.2024.106217,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/s1473-3099(23)00299-2,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.rpth.2024.102534,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2022.12.21.22283753,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1155/da/9989990,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/nu16111631,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/infdis/jiad286,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofaf695.1797,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/20499361261431488,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1001/jamainternmed.2023.5099,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1001/jamainternmed.2023.0743,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.28750,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.29662,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.29014,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.29333,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.70351,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s10238-023-01153-7,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s11239-025-03096-0,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s15010-023-02028-5,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ijid.2024.02.009,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jacadv.2024.100961,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41467-025-67776-4,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-021-02547-x,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-024-76472-0,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-023-46912-4,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-025-06052-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1080/22221751.2024.2421397,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1080/22221751.2025.2469648,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/braincomms/fcac206,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/infdis/jiaf133,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofad500.2468,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofae631.016,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofac228,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofaf567,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2022.11.03.22281783,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2023.03.02.23286730,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2024.02.05.24302352,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2023.04.05.23288196,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2025.04.02.25324861,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2025.07.09.25331138,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmj-2022-074572,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1159/000530014,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12879-023-08952-z,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12879-024-09679-1,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12916-024-03655-x,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12931-025-03156-2,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12985-025-03054-5,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0260568,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pmed.1004711,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0279184,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2147/clep.s458901,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21203/rs.3.rs-4536807/v1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2337/dca24-0032,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmicb.2025.1733465,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fphar.2024.1384264,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm12124158,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm14093156,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.70962/jhi.20250107,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.59341/2707-7799.1804,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.cmi.2024.08.019,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ijid.2025.107850,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-024-71475-3,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s13287-022-02796-1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/cid/ciaf429,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7189/jogh.16.04162,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jcsm.13753,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jgr.2025.04.007,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/s1473-3099(26)00244-6,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1017/cts.2023.154,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41467-022-33825-5,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s43856-024-00650-4,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/cid/ciag335,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofac492.965,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2025.08.08.25333305,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12879-023-08172-5,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s13287-022-02972-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32782/2522-1795.2023.17.9,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmed.2021.758405,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fimmu.2026.1813716,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/microorganisms12071443,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1017/cts.2024.1162,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0288391,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.19163/2307-9266-2022-10-2-217-228,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.53854/liim-3304-4,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s00403-024-03004-1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s00406-023-01557-2,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s10072-021-05744-8,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s40121-026-01362-z,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbi.2022.04.013,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.cmi.2024.01.028,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.heliyon.2024.e24096,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.puhe.2024.02.031,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.rmed.2026.108914,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.xkme.2024.100835,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/s1470-2045(23)00056-6,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s43856-026-01535-4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s43856-026-01761-w,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s44220-026-00675-9,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1053/j.jvca.2021.08.036,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ajrccm/aamag162.1089,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/qjmed/hcab297,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/ard-2022-223439,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12967-026-07902-y,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12982-025-01051-1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12688/wellcomeopenres.18277.1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pgph.0001917,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0312530,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.17615/2505-jz08,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.20996/1819-6446-2026-3273,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2807/1560-7917.es.2026.31.15.2500672,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3350/cmh.2026.0283,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmed.2025.1556623,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm12020706,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/life16020319,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/v16060947,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5005/jaypee-journals-11011-0081,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.51910/ijhdr.v25icf.1580,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.02.27.26347274,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.07.06.26357398,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.07.03.26357246,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.07.06.26357401,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
