paper_id,verdict,llm_verdict,stat_significant,primary_outcome,primary_measure,primary_value,primary_ci,primary_p,direction_basis,confidence,rationale,override_note
10.5664/jcsm.3964,no_difference,no_difference,no,Leg discomfort - Visual Analogue Scale at baseline (start of SIT),mean_difference,,,0.21,statistical,high,"All three primary VAS outcomes showed no statistical significance (p=0.21–0.74), indicating null efficacy.",
10.5664/jcsm.11206,inconclusive,inconclusive,yes,International Restless Legs Syndrome Study Group Rating Scale (IRLS),mean_difference,6.67,2.33–11.0,,statistical,high,Open-label single-arm design without control arm; placebo effects on primary self-reported IRLS outcome cannot be excluded.,flag: primary stat-significant but LLM judged null — review
10.5664/jcsm.4290,favors_treatment,favors_treatment,yes,Subjective discomfort during suggested immobilization test (SIT),mean_difference,4.1,,0.001,statistical,high,"Primary outcome: subjective discomfort significantly reduced with pramipexole (4.2 vs 1.6, p=0.001).",
10.5664/jcsm.5396,inconclusive,inconclusive,unknown,IRLS Sum Score change from baseline to end of maintenance — Very much improved (CGI-2 category),mean_difference,-1.7,,,narrative,high,"This is a MCIC methodology study, not an efficacy trial; no between-group comparison statistics reported for primary outcome.",
10.5664/jcsm.9404,favors_treatment,favors_treatment,yes,International RLS Study Group Rating Scale (IRLS) score,mean_difference,-3.43,,0.003,statistical,high,"IRLS severity score reduced significantly more with NPNS than sham (−3.43 points, p=0.003).",
10.5664/jcsm.5920,favors_treatment,favors_treatment,yes,RLS symptom severity (IRLS),mean_difference,,-9.1–-1.3,,statistical,high,"WBV significantly reduced IRLS scores by 5.2 points (p=0.013, CI −9.1 to −1.3) versus sham, exceeding MCID.",
10.5664/jcsm.8134,favors_treatment,favors_treatment,yes,International RLS Study Group Scale (IRLS) total score,mean_difference,-5.24,,0.015,statistical,high,All three primary RLS outcomes showed statistically significant improvements favoring yoga over control (p≤0.015).,
10.5665/sleep/31.9.1229,favors_treatment,favors_treatment,yes,PLMS Index (periodic leg movements during sleep per hour of sleep),mean_difference,-36.8,,0.00065,statistical,high,"PLMS index significantly reduced with pramipexole (−36.8, p=0.00065), the primary efficacy outcome.",
10.5692/clinicalneurol.50.385,inconclusive,inconclusive,unknown,,,,,,narrative,high,Case series lacks control arm; uncontrolled treatment response cannot establish efficacy vs. placebo/natural history.,
10.5665/sleep.3558,favors_treatment,favors_treatment,yes,Wake After Sleep Onset (WASO) by polysomnography,mean_difference,-27.1,-35.8–-18.4,,statistical,high,"Pregabalin significantly reduced WASO vs placebo (−27.1 min, p<0.0001, 95% CI excludes null).",
10.5665/sleep.2622,favors_control,favors_control,yes,PLMS Index (periodic leg movements per hour of sleep),mean_difference,,,0.007,statistical,high,"Primary outcome (PLMS index) worsened on treatment (43±24 on day 1), demonstrating mirtazapine-induced harm vs. baseline.",
10.5812/asjsm.31001,no_difference,favors_treatment,no,Severity of restless legs syndrome symptoms,mean_difference,-0.06,,0.97,statistical,high,IRLSSG severity reduced significantly in intervention vs control (p<0.001); stretching exercises benefit RLS symptoms.,downgraded: primary CI/p non-significant
10.5812/jjnpp.62178,no_difference,no_difference,no,MIDAS Score (Migraine Disability Assessment Score),mean_difference,-1.463,,0.094,statistical,high,"Both primary outcomes (MIDAS p=0.094, attack frequency p=0.558) failed to reach statistical significance.",
10.58355/dirosat.v1i4.42,favors_treatment,favors_treatment,yes,RLS severity rating score,mean_difference,-8.13,,0.005,statistical,medium,"RLS severity score decreased significantly in treatment arm (−8.13, p=0.005) vs minimal control change.",
10.61186/sjku.29.4.49,no_difference,favors_treatment,no,Restless legs syndrome severity,mean_difference,-0.37,,0.69,statistical,high,100 Hz TENS reduced IRLSS score significantly vs 20 Hz (p=0.001 between-group); 20 Hz showed no benefit.,downgraded: primary CI/p non-significant
10.61919/jhrr.v3i2.248,no_difference,no_difference,no,RLS Rating Scale,mean_difference,-0.895,,0.557,statistical,high,"Primary RLS severity outcome showed no significant between-group difference (p=0.557), despite favorable narrative summary.",
10.6061/clinics/2013(04)06,favors_treatment,favors_treatment,yes,Willis-Ekbom Disease severity score (IRLSSG rating scale),mean_difference,,,0.0001,statistical,medium,IRLSSG severity scores significantly reduced from baseline (p<0.0001); open-label design limits confidence despite clear within-group effect.,
10.61919/jhrr.v4i2.807,inconclusive,inconclusive,unknown,Sleep Quality Index (Pittsburgh Sleep Quality Index),mean_difference,,,,narrative,high,"Primary outcomes lack formal between-group statistics (no p-values, CIs, or SDs); cannot assess statistical significance.",
10.64252/tkx42w69,favors_treatment,favors_treatment,yes,Restless Legs Syndrome Rating Scale (IRLS),mean_difference,-2.27,,0.03,statistical,high,"Primary outcome IRLS improved significantly more in treatment arm (mean difference −2.27, p=0.03).",
10.70332/jkp.v1i1.6,favors_treatment,favors_treatment,unknown,Restless Legs Syndrome severity level (categorical score),mean_difference,-0.63,,,statistical,high,"Primary outcome (IRLSSG score) showed significant reduction in treatment arm (−0.56, p=0.001) vs. no change in control.",
10.64898/2025.12.26.696558,favors_treatment,favors_treatment,yes,RLS severity score (IRLSSG rating scale) — absolute score at baseline,mean_difference,-4.2,-7.8–-0.6,,statistical,high,"Primary outcome IRLSSG severity score showed statistically significant reduction favoring pregabalin (MD −4.2, 95% CI −7.8–−0.6, p=0.02).",
10.7231/jon.2015.26.4.357,no_difference,no_difference,no,International Restless Legs Syndrome Study Group Rating Scale (IRLS),mean_difference,-5.08,,0.062,statistical,high,"Primary outcome (IRLS) did not reach statistical significance at 4 weeks (p=0.062), the prespecified analysis point.",
10.7556/jaoa.2016.088,inconclusive,inconclusive,yes,IRLSSG Rating Scale total score,mean_difference,5.22,,0.001,statistical,high,Single-arm open-label design without concurrent control; placebo effects cannot be excluded despite favorable point estimates.,flag: primary stat-significant but LLM judged null — review
